Contract_ID,Project_ID,Project_Name,Ownership,Developer,Address,ZIP,Parcel_ID,Council_District,Unit_Type,Housing_Tenure,Development_Status,Total_Units,Affordable_Units,Total_ADA_Units,PSH_Units,MFI_20,MFI_30,MFI_40,MFI_50,MFI_60,MFI_65,MFI_70,MFI_80,MFI_100,MFI_120,Affordability_Start_Date,Affordability_Expiration_Date,Affordability_Period,FIL_Status,CAL_FIL,Date_FIL_Recorded,HDA,Private_Activity_Bonds,Affordability_Unlocked,SMART,Dev_Agreement,Density_Bonus,FIL,LIHTC,GO_Bonds_2006,GO_Bonds_2013,GO_Bonds_2018,GO_Bonds_2022,CDBG,CIP_Funds,HOME,HTF,Project_Connect,City_Subsidy,Longitude,Latitude
347,4377,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2013 Philomena Street,78723,0219160304,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-30-2013,12-30-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70249939,30.29980087
347,4378,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2017 Philomena Street,78723,0219160305,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-20-2013,12-20-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70240021,30.29980087
347,4379,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2021 Philomena Street,78723,0219160306,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-26-2013,11-26-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70230103,30.29980087
347,4380,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2025 Philomena Street,78723,0219160306,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-26-2013,11-26-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70230103,30.29980087
347,4381,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2029 Philomena Street,78723,0219160308,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-26-2013,11-26-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70220184,30.29980087
347,4382,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2117 Philomena Street,78723,0219160501,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-27-2013,09-27-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70120239,30.29990005
347,4383,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2121 Philomena Street,78723,0219160502,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-27-2013,12-27-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70110321,30.29990005
347,4384,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2125 Philomena Street,78723,0219160503,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-27-2013,09-27-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.7009964,30.29990005
347,4385,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2129 Philomena Street,78723,0219160504,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-26-2013,11-26-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70089722,30.29990005
347,4386,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2133 Philomena Street,78723,0219160505,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-01-2013,11-01-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70079803,30.29990005
347,4387,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2137 Philomena Street,78723,0217161915,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-08-2013,11-08-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70069885,30.29990005
347,4388,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2141 Philomena Street,78723,0217161916,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-01-2013,11-01-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70069885,30.29990005
347,4389,David Weekley - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2145 Philomena Street,78723,0217161917,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-01-2013,11-01-2014,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70059967,30.29990005
347,4396,Streetman - SF - Section 4 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4217 Camacho Street,78723,0217130519,9,Single Family,Ownership,Affordability Period Expired,39,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70480347,30.29509926
347,4397,Standard Pacific - SF - Section 5 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2704 Tom Miller Street,78723,0215161404,9,Single Family,Ownership,Affordability Period Expired,49,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70149994,30.29010001
347,4398,Standard Pacific - SF - Section 6 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,4416 Berkman Drive Unit B,78723,0217161401,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,01-09-2014,01-09-2015,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.70059967,30.29710007
347,4399,Standard Pacific - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2815 Zach Scott Street,78723,0217162323,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-29-2016,03-29-2017,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.69650269,30.2942009
347,4400,David Weekley - SF - Section 7 (RMMA MDA),Catellus Austin LLC,Catellus Austin LLC,2703 Sorin Street,78723,0215162802,9,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,02-25-2015,02-25-2016,1,,,,,No,No,Yes,Master Development Agreement,,No,,,,,,,,,,,,-97.69650269,30.29269981
321,4404,The Park at Estancia,SLF III Onion Creek LP,Estancia Villas LLC,820 Camino Vaquero Parkway,78652,0448180217,5,Multifamily,Rental,Project Completed,320,32,0.0,0,0,0,0,0,32,0,0,0,0,0,12-19-2019,12-19-2059,40,,,,,No,No,No,PUD Development Agreement,,No,,,,,,,,,,,,-97.80470248,30.12426713
130,4405,1141 Shady Lane Mixed Use,ThinkEast Austin MGT,ThinkEast Austin MGT,1141 Shady Lane,78721,0204190405,3,Multifamily,Rental,Project Completed,3,2,0.0,0,0,0,0,0,1,0,0,1,0,0,08-10-2021,08-10-2031,10,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,,-97.690803,30.262632
403,4407,Jobe House Resubdivision,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1113 East 9th Street,78702,0205070318,1,Single Family,Rental,Under Construction,4,4,0.0,0,0,0,0,2,0,0,0,2,0,0,,12-30-1904,5,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.728796,30.266746
404,4408,Amli on 2nd,Amli Residential Properties,Amli Residential,421 W 3rd Street,78701,0205010101,9,Multifamily,Rental,Affordability Period Expired,231,12,0.0,0,0,0,0,0,0,0,0,12,0,0,11-09-2007,11-09-2022,15,,,,,No,No,No,Ground Lease,,No,,,,,,,,,,,,-97.748074,30.266143
405,4409,Eastgate Condominiums,2213 Poquito LLC,Lee Development and Construction/2213 Poquito LLC,2213 Poquito Street,78722,0211090409,1,Multifamily,Ownership,Project Completed,68,7,0.0,0,0,0,0,0,0,0,0,4,3,0,,12-30-1998,99,,,,,No,No,No,,Vertical Mixed Use,No,,,,,,,,,,,,-97.720746,30.283103
347,4410,The Jordan at Mueller,Catellus Austin LLC,Catellus Austin LLC,2725 Philomena Street,78723,0219180301,9,Multifamily,Rental,Project Completed,132,132,16.0,14,0,14,0,66,52,0,0,0,0,0,11-30-2017,11-30-2057,40,,,,RHDA,No,No,Yes,Master Development Agreement,,No,9% LIHTC,0,4000000,0,,0,0,0,0,,4000000,-97.694827,30.298969
406,4411,AC Autograph Hotel,Austin 19 Hotel LLC,Austin 19 Hotel LLC,1901 San Antonio Street,78705,0212011713,9,Non-Residential,Non-Residential,Project Completed,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,Paid,99846,10-11-2017,,No,No,No,,UNO - Post-2014,Yes,,,,,,,,,,,,-97.742913,30.28223317
301,4412,Colony Park (PUD),Austin Housing Finance Corporation,Austin Housing Finance Corporation,Loyola Ln,78724,0218310513,1,Single Family,Ownership,Certified/Loan Executed,824,165,0.0,0,0,0,0,0,0,0,0,165,0,0,,12-30-1998,99,,,,,No,No,Yes,PUD Development Agreement,,No,,,,,,,,,,,,-97.633418,30.295864
340,4413,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2506 Magin Meadow Drive,78744,0426031629,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,03-17-2017,03-17-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761221,30.179789
340,4414,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2508 Magin Meadow Drive,78744,0426031628,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,05-24-2016,05-24-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761125,30.17976
340,4415,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2510 Magin Meadow Drive,78744,0426031627,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,09-23-2016,09-23-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760996,30.17973
340,4416,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2512 Magin Meadow Drive,78744,0426031626,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,05-19-2017,05-19-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760856,30.17972
340,4417,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2514 Magin Meadow Drive,78744,0426031625,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,09-30-2016,09-30-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760715,30.179683
340,4418,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2516 Magin Meadow Drive,78744,0426031624,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,07-27-2016,07-27-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760586,30.179646
340,4419,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2518 Magin Meadow Drive,78744,0426031623,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,01-24-2017,01-24-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760467,30.179635
340,4420,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2505 Magin Meadow Drive,78744,0426031819,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,08-19-2016,08-19-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761478,30.179415
340,4421,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2507 Magin Meadow Drive,78744,0426031630,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,08-12-2016,08-12-2017,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761355,30.179697
340,4422,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2515 Magin Meadow Drive,78744,0426031824,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,03-31-2017,03-31-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760887,30.179269
340,4423,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2519 Magin Meadow Drive,78744,0426031826,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,02-28-2017,02-28-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760619,30.179224
340,4424,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2509 Magin Meadow Drive,78744,0426031821,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,03-31-2017,03-31-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761255,30.179369
340,4425,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2511 Magin Meadow Drive,78744,0426031822,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,08-08-2017,08-08-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761121,30.179333
340,4426,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2513 Magin Meadow Drive,78744,0426031823,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,08-18-2017,08-18-2018,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.761009,30.179296
340,4427,Meadow Lake,Austin Habitat for Humanity,Austin Habitat for Humanity,2517 Magin Meadow Drive,78744,0426031825,2,Single Family,Ownership,Affordability Period Expired,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,03-28-2014,03-28-2015,1,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.760749,30.179288
408,4432,700 E 11th Street,Trammel Crow Residential and Texas Motor Transportation & Oilfield Haulers Inc,Texas Motor Transportation & Oilfield Haulers INC,700 E 11th Street,78701,0208051801,9,Multifamily,Rental,Project Completed,276,4,0.0,0,0,0,0,0,0,0,0,4,0,0,03-28-2022,03-28-2062,40,Paid,128553,10-08-2021,,No,No,No,,Downtown Density Bonus,Yes,,,,,,,,,,,,-97.733918,30.271082
409,4433,1700 Willow Creek Drive,Breckenridge Group Riverside Multifamily LP (Aspen Heights),Breckenridge Group Riverside Multifamily LP (Aspen Heights),1700 Willow Creek Drive,78741,0304070815,3,Multifamily,Rental,Project Completed,323,26,0.0,0,0,0,0,0,26,0,0,0,0,0,01-15-2024,01-15-2064,40,,,,,No,No,No,,East Riverside Corridor,No,,,,,,,,,,,,-97.726827,30.237028
410,4434,Springdale Arts,Anmol Mehra,Anmol Mehra,732 Springdale Road,78702,0204140343,3,Multifamily,Rental,Under Construction,21,2,0.0,0,0,0,0,0,0,2,0,0,0,0,,12-30-1919,20,,,,,No,No,Yes,,,No,,,,240000,,,,,,,240000,-97.701283,30.257647
411,4435,Tricia & David Ciccocioppo (Homeowners) -Alley Flat,Tricia & David Ciccocioppo,Austin Community Design and Development Center,1608 Cedar Avenue,78702,0210111509,1,ADU,Rental,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-26-2019,03-26-2024,5,,,,,No,No,Yes,,,No,,,,,,,,,,,,-97.714054,30.278448
412,4436,Pathways at Chalmers Court - South,Housing Authority of the City of Austin,Housing Authority of the City of Austin,1638 E 2nd Street,78702,0204080102,3,Multifamily,Rental,Project Completed,87,87,0.0,0,0,0,0,0,87,0,0,0,0,0,04-03-2020,04-03-2025,5,,,,,No,No,Yes,,,No,4% LIHTC,,,,,,,,,,,-97.726514,30.25911
413,4437,Roseville on Manor Condominiums,SWS Manor & Alexander LLC,SWS Manor & Alexander LLC,2827 Manor Road Unit 1105,78722,0212121801,9,Multifamily,Ownership,Project Completed,39,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-17-2020,03-17-2119,99,,,,,No,No,No,,Transit Oriented Development,No,,,,,,,,,,,,-97.710483,30.285681
414,4439,4 East,4EAST Austin Owner LLC,CC Third and Comal LP,405 Comal Street,78702,0204080313,3,Non-Residential,Non-Residential,Project Completed,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,12-30-3799,0,Paid,648230,05-04-2021,,No,No,No,,Transit Oriented Development,Yes,,,,,,,,,,,,-97.72711,30.26177
415,4440,Ruckus 2.0,2401 Rio LLC,2401 Rio LLC,620 W 24th Street,78705,0214011304,9,Multifamily,Rental,Project Completed,67,7,0.0,0,0,0,0,0,7,0,0,0,0,0,08-12-2019,08-12-2059,40,Paid,87069,07-15-2019,,No,No,Yes,,UNO - Post-2014,Yes,,,,,,,,,,,,-97.744404,30.28825
417,4442,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2800 Prado Street,78702,0204130224,3,Single Family,Rental,Certified/Loan Executed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.67,0,,0,-97.708396,30.262006
417,4443,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2800 Prado Street,78702,0204130224,3,ADU,Rental,Certified/Loan Executed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.67,0,,0,-97.708396,30.262006
417,4444,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,705 Lydia Street,78702,0205070701,1,Duplex,Rental,Certified/Loan Executed,2,2,0.0,0,0,0,0,2,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.67,0,,0,-97.7285,30.265453
417,4445,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2808 Gonzales Street,78702,0204130621,3,Single Family,Rental,Project Completed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.67,0,,0,-97.708853,30.260303
417,4446,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,2808 Gonzales Street,78702,0204130621,3,ADU,Rental,Project Completed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.66,0,,0,-97.708853,30.260303
417,4447,GNDC Alley Flats,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1902 Willow Street,78702,0202080416,3,ADU,Rental,Certified/Loan Executed,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,08-03-2017,08-03-2116,99,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,213576.66,0,,0,-97.724599,30.256356
419,4456,Fannie Mae Stewart  Village,Blackland Community Development Corporation,Blackland Community Development Corporation,1900 E 22nd Street,78722,0211090306,1,Multifamily,Rental,Project Completed,8,8,5.0,3,0,0,0,8,0,0,0,0,0,0,,12-30-1914,15,,,,RHDA,No,No,Yes,,,No,,0,0,0,,0,0,40000,0,,0,-97.7215385,30.283061
335,4457,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3000 Father Joe Znotas Street,78702,0207140351,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,12-11-2015,12-11-2114,99,,,,OHDA,No,No,No,,,No,,0,0,0,,0,0,0,0,,0,-97.7028,30.269365
335,4458,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3001 Father Joe Znotas Steet,78702,0207140352,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,09-03-2015,09-03-2114,99,,,,OHDA,No,No,No,,,No,,0,0,0,,0,0,0,0,,0,-97.702985,30.268888
335,4459,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3004 Father Joe Znotas Street,78702,0207140350,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,11-12-2015,11-12-2114,99,,,,OHDA,No,No,No,,,No,,0,0,0,,0,0,0,0,,0,-97.702667,30.269312
335,4460,Rainey Street Rehab (Guadalupe Saldana Subdivision),Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3005 Father Joe Znotas Street,78702,0207140353,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,05-14-2015,05-14-2114,99,,,,OHDA,No,No,No,,,No,,0,0,0,,0,0,0,0,,0,-97.70287,30.268831
335,4461,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1220 Paul Theresa Saldana Street,78702,0207140143,3,Duplex,Rental,Project Completed,2,2,5.0,0,0,0,0,2,0,0,0,0,0,0,01-25-2013,01-25-2112,99,,,,RHDA,No,No,Yes,,,No,,162333.33,0,0,,76923.08,0,0,0,,162333.33,-97.702958,30.269889
335,4462,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1216 Paul Theresa Saldana Street,78702,0207140143,3,Duplex,Rental,Project Completed,2,2,0.0,0,0,0,0,2,0,0,0,0,0,0,01-25-2013,01-25-2112,99,,,,RHDA,No,No,Yes,,,No,,162333.33,0,0,,76923.08,0,0,0,,162333.33,-97.70301,30.269795
335,4463,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1212 Paul Theresa Saldana Street,78702,0207140143,3,Duplex,Rental,Project Completed,2,2,0.0,0,0,0,0,2,0,0,0,0,0,0,01-25-2013,01-25-2112,99,,,,RHDA,No,No,Yes,,,No,,162333.33,0,0,,76923.08,0,0,0,,162333.33,-97.703051,30.269697
335,4464,Guadalupe Saldana - Duplex,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1208 Paul Theresa Saldana Street,78702,0207140143,3,Duplex,Rental,Project Completed,2,2,0.0,0,0,0,0,2,0,0,0,0,0,0,01-25-2013,01-25-2112,99,,,,RHDA,No,No,Yes,,,No,,162333.33,0,0,,76923.08,0,0,0,,162333.33,-97.703096,30.269601
335,4465,Jeremiah House,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1200 Paul Theresa Saldana Street,78702,0207140143,3,Multifamily,Rental,Project Completed,35,35,6.0,0,0,0,0,35,0,0,0,0,0,0,01-11-2016,01-11-2115,99,,,,RHDA,No,No,Yes,,,No,,215833.33,2000000,0,,0,0,0,0,,2215833.33,-97.703451,30.269321
335,4466,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3008 Father Joe Znotas Street,78702,0207140349,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,07-19-2018,07-19-2117,99,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.702534,30.269239
335,4467,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3009 Father Joe Znotas Street,78702,0207140354,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-05-2018,04-05-2117,99,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.702707,30.268839
335,4468,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3012 Father Joe Znotas Street,78702,0207140348,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,03-22-2018,03-22-2117,99,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.702442,30.26918
335,4469,Guadalupe Saldana - SF,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,3013 Father Joe Znotas Street,78702,0207140355,3,Single Family,Ownership,Project Completed,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0,04-05-2018,04-05-2117,99,,,,OHDA,No,No,Yes,,,No,,0,0,0,,0,0,0,0,,0,-97.70264,30.268782
